CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
92;org.jsecurity.aop.AnnotationMethodInterceptorEvoSuiteTest$null;11;22;3;6;6;3;0;3;0;2125;6
549;org.jsecurity.aop.MethodInterceptorSupportEvoSuiteTest$null;17;36;4;17;17;7;0;7;0;2121;23
950;org.jsecurity.authc.UsernamePasswordTokenEvoSuiteTest$null;16;119;11;20;20;18;9;9;0;2110;43
963;org.jsecurity.authc.credential.AllowAllCredentialsMatcherEvoSuiteTest$null;7;2;1;1;1;19;10;9;0;2109;44
14474;org.jsecurity.authc.credential.HashedCredentialsMatcherEvoSuiteTest$null;44;38;62;301;302;81;18;63;0;2047;345
16680;org.jsecurity.authc.credential.Md2CredentialsMatcherEvoSuiteTest$null;24;20;5;66;77;86;22;64;0;2042;411
17774;org.jsecurity.authc.credential.Md5CredentialsMatcherEvoSuiteTest$null;19;14;27;40;45;113;31;81;1;2015;451
28940;org.jsecurity.authc.credential.Sha1CredentialsMatcherEvoSuiteTest$null;42;17;234;343;372;347;155;191;1;1781;794
29108;org.jsecurity.authc.credential.Sha256CredentialsMatcherEvoSuiteTest$null;73;53;0;6;46;347;155;191;1;1781;800
29204;org.jsecurity.authc.credential.Sha384CredentialsMatcherEvoSuiteTest$null;18;13;0;4;22;347;155;191;1;1781;804
29307;org.jsecurity.authc.credential.Sha512CredentialsMatcherEvoSuiteTest$null;19;14;0;4;22;347;155;191;1;1781;808
30592;org.jsecurity.authc.credential.SimpleCredentialsMatcherEvoSuiteTest$null;47;14;4;45;49;351;155;195;1;1777;853
32084;org.jsecurity.authc.pam.AllSuccessfulModularAuthenticationStrategyEvoSuiteTest$null;32;29;10;30;37;361;159;201;1;1767;883
32246;org.jsecurity.authc.pam.AtLeastOneSuccessfulModularAuthenticationStrategyEvoSuiteTest$null;12;5;8;10;12;369;161;207;1;1759;893
36433;org.jsecurity.authc.pam.ModularRealmAuthenticatorEvoSuiteTest$null;48;49;19;76;90;388;166;221;1;1740;969
44259;org.jsecurity.authz.ModularRealmAuthorizerEvoSuiteTest$null;37;35;71;206;218;459;183;275;1;1669;1175
45234;org.jsecurity.authz.SimpleAuthorizationInfoEvoSuiteTest$null;11;7;8;64;84;467;185;281;1;1661;1239
45321;org.jsecurity.authz.aop.AuthenticatedAnnotationHandlerEvoSuiteTest$null;8;3;2;6;6;469;185;283;1;1659;1245
45365;org.jsecurity.authz.aop.AuthenticatedAnnotationMethodInterceptorEvoSuiteTest$null;9;5;0;3;3;469;185;283;1;1659;1248
45417;org.jsecurity.authz.aop.AuthorizingAnnotationHandlerEvoSuiteTest$null;7;3;0;2;2;469;185;283;1;1659;1250
45458;org.jsecurity.authz.aop.AuthorizingAnnotationMethodInterceptorEvoSuiteTest$null;10;5;0;3;6;469;185;283;1;1659;1253
45543;org.jsecurity.authz.aop.GuestAnnotationHandlerEvoSuiteTest$null;7;3;2;6;6;471;185;285;1;1657;1259
45589;org.jsecurity.authz.aop.GuestAnnotationMethodInterceptorEvoSuiteTest$null;9;5;0;3;3;471;185;285;1;1657;1262
45614;org.jsecurity.authz.aop.PermissionAnnotationHandlerEvoSuiteTest$null;8;8;0;2;2;471;185;285;1;1657;1264
45656;org.jsecurity.authz.aop.PermissionAnnotationMethodInterceptorEvoSuiteTest$null;9;5;0;3;3;471;185;285;1;1657;1267
45678;org.jsecurity.authz.aop.RoleAnnotationHandlerEvoSuiteTest$null;7;3;0;2;2;471;185;285;1;1657;1269
45719;org.jsecurity.authz.aop.RoleAnnotationMethodInterceptorEvoSuiteTest$null;9;5;0;3;3;471;185;285;1;1657;1272
45811;org.jsecurity.authz.aop.UserAnnotationHandlerEvoSuiteTest$null;8;2;2;6;6;473;185;287;1;1655;1278
45856;org.jsecurity.authz.aop.UserAnnotationMethodInterceptorEvoSuiteTest$null;9;5;0;3;3;473;185;287;1;1655;1281
46471;org.jsecurity.authz.permission.AllPermissionEvoSuiteTest$null;7;3;1;53;72;474;186;287;1;1654;1334
47431;org.jsecurity.authz.permission.WildcardPermissionEvoSuiteTest$null;9;4;27;75;95;501;201;299;1;1627;1409
47432;org.jsecurity.authz.permission.WildcardPermissionResolverEvoSuiteTest$null;6;2;0;0;5;501;201;299;1;1627;1409
47462;org.jsecurity.cache.HashtableCacheEvoSuiteTest$null;8;3;1;3;3;502;202;299;1;1626;1412
47462;org.jsecurity.cache.HashtableCacheManagerEvoSuiteTest$null;6;2;0;0;0;502;202;299;1;1626;1412
49348;org.jsecurity.codec.CodecSupportEvoSuiteTest$null;23;36;7;53;89;509;202;306;1;1619;1465
49621;org.jsecurity.codec.HexEvoSuiteTest$null;8;3;0;25;57;509;202;306;1;1619;1490
49649;org.jsecurity.config.ResourceConfigurationEvoSuiteTest$null;18;16;0;1;1;509;202;306;1;1619;1491
59126;org.jsecurity.config.TextConfigurationEvoSuiteTest$null;74;101;30;129;130;539;215;323;1;1589;1620
64485;org.jsecurity.crypto.BlowfishCipherEvoSuiteTest$null;19;37;32;194;265;571;215;354;2;1557;1814
72103;org.jsecurity.crypto.hash.AbstractHashEvoSuiteTest$null;20;31;135;251;523;706;325;379;2;1422;2065
75192;org.jsecurity.crypto.hash.Md2HashEvoSuiteTest$null;24;21;9;82;236;715;329;384;2;1413;2147
76950;org.jsecurity.crypto.hash.Md5HashEvoSuiteTest$null;12;7;5;82;255;720;330;388;2;1408;2229
77767;org.jsecurity.crypto.hash.Sha1HashEvoSuiteTest$null;12;7;2;41;164;722;330;390;2;1406;2270
79968;org.jsecurity.crypto.hash.Sha256HashEvoSuiteTest$null;13;7;22;98;420;744;339;403;2;1384;2368
82795;org.jsecurity.crypto.hash.Sha384HashEvoSuiteTest$null;21;35;6;112;487;750;340;408;2;1378;2480
84114;org.jsecurity.crypto.hash.Sha512HashEvoSuiteTest$null;12;7;12;66;293;762;352;408;2;1366;2546
84161;org.jsecurity.io.DefaultSerializerEvoSuiteTest$null;8;8;2;4;4;764;353;409;2;1364;2550
86105;org.jsecurity.io.IniResourceEvoSuiteTest$null;18;12;23;73;83;787;356;429;2;1341;2623
87005;org.jsecurity.io.TextResourceEvoSuiteTest$null;14;11;2;37;61;789;357;430;2;1339;2660
87117;org.jsecurity.io.XmlSerializerEvoSuiteTest$null;12;29;4;5;5;793;358;433;2;1335;2665
87647;org.jsecurity.jndi.JndiLocatorEvoSuiteTest$null;15;12;4;22;22;797;360;435;2;1331;2687
87983;org.jsecurity.jndi.JndiTemplateEvoSuiteTest$null;13;9;6;16;17;803;366;435;2;1325;2703
132287;org.jsecurity.mgt.RealmSecurityManagerEvoSuiteTest$null;101;107;69;376;456;872;372;497;3;1256;3079
132693;org.jsecurity.realm.CachingRealmEvoSuiteTest$null;24;22;1;17;18;873;373;497;3;1255;3096
133281;org.jsecurity.realm.jndi.JndiRealmFactoryEvoSuiteTest$null;15;11;6;34;40;879;375;501;3;1249;3130
133847;org.jsecurity.realm.ldap.AbstractLdapRealmEvoSuiteTest$null;24;19;2;15;15;881;377;501;3;1247;3145
134613;org.jsecurity.realm.ldap.DefaultLdapContextFactoryEvoSuiteTest$null;13;10;10;32;32;891;378;510;3;1237;3177
134670;org.jsecurity.realm.ldap.LdapUtilsEvoSuiteTest$null;11;7;2;3;3;893;379;511;3;1235;3180
134680;org.jsecurity.session.ProxiedSessionEvoSuiteTest$null;5;1;1;1;1;894;380;511;3;1234;3181
143166;org.jsecurity.util.AntPathMatcherEvoSuiteTest$null;15;10;226;401;401;1120;535;576;9;1008;3582
143912;org.jsecurity.util.ClassUtilsEvoSuiteTest$null;15;10;6;30;30;1126;538;579;9;1002;3612
144399;org.jsecurity.util.CollectionUtilsEvoSuiteTest$null;6;2;6;42;56;1132;538;585;9;996;3654
144500;org.jsecurity.util.JavaEnvironmentEvoSuiteTest$null;6;1;4;11;11;1136;542;585;9;992;3665
144550;org.jsecurity.util.JdbcUtilsEvoSuiteTest$null;10;6;0;3;3;1136;542;585;9;992;3668
145527;org.jsecurity.util.PermissionUtilsEvoSuiteTest$null;9;4;1;60;112;1137;543;585;9;991;3728
147279;org.jsecurity.util.StringUtilsEvoSuiteTest$null;11;7;43;118;149;1180;560;611;9;948;3846
147328;org.jsecurity.web.RedirectViewEvoSuiteTest$null;10;6;0;3;3;1180;560;611;9;948;3849
147605;org.jsecurity.web.attr.RequestParamAttributeEvoSuiteTest$null;11;7;0;15;15;1180;560;611;9;948;3864
147605;org.jsecurity.web.servlet.ServletContextSupportEvoSuiteTest$null;5;0;0;0;0;1180;560;611;9;948;3864
